Date,Colony Activity,Dead Colony Weight,Nest Temperature,Nest Humidity,Red Luminous Intensity,Green Luminous Intensity,Blue Luminous Intensity,White Luminous Intensity,IR Luminous Intensity,Sound Intensity,Nest Weight
2023-04-04 09:00:42,105,0.0266641,13.6491,75.2672,645.0,912.0,520.0,1748.0,1644.0,302.0,34.8686
2023-04-04 09:15:48,117,0.0266641,13.6491,75.2672,645.0,912.0,520.0,1748.0,1644.0,302.0,34.8686
2023-04-04 09:30:53,132,0.0266641,13.6491,75.2672,645.0,912.0,520.0,1748.0,1644.0,302.0,34.8686
2023-04-04 09:46:00,106,0.0266641,13.6491,75.2672,645.0,912.0,520.0,1748.0,1644.0,302.0,34.8686
2023-04-04 11:16:21,115,0.0189107,14.5353,73.7038,1025.0,1445.0,829.0,2814.0,2498.0,559.0,35.04
2023-04-04 11:31:27,152,0.0189107,14.5353,73.7038,1025.0,1445.0,829.0,2814.0,2498.0,559.0,35.04
2023-04-04 11:46:32,109,0.0189107,14.5353,73.7038,1025.0,1445.0,829.0,2814.0,2498.0,559.0,35.04
2023-04-04 12:01:36,99,0.0197617,16.62,66.9252,332.0,476.0,268.0,915.0,853.0,340.0,35.0972
2023-04-04 12:16:42,53,0.0197617,16.62,66.9252,332.0,476.0,268.0,915.0,853.0,340.0,35.0972
2023-04-04 12:31:48,259,0.0197617,16.62,66.9252,332.0,476.0,268.0,915.0,853.0,340.0,35.0972
2023-04-04 15:02:02,63,0.0162632,19.5808,67.7191,1090.0,1536.0,899.0,3038.0,2613.0,364.0,35.2229
2023-04-04 15:17:03,61,0.0162632,19.5808,67.7191,1090.0,1536.0,899.0,3038.0,2613.0,364.0,35.2229
2023-04-04 15:32:05,46,0.0162632,19.5808,67.7191,1090.0,1536.0,899.0,3038.0,2613.0,364.0,35.2229
2023-04-04 15:47:06,24,0.00746975,19.3492,64.9343,1160.0,1650.0,975.0,3361.0,2102.0,368.0,32.9257
2023-04-04 16:02:06,23,0.00746975,19.3492,64.9343,1160.0,1650.0,975.0,3361.0,2102.0,368.0,32.9257
2023-04-04 16:17:07,22,0.00746975,19.3492,64.9343,1160.0,1650.0,975.0,3361.0,2102.0,368.0,32.9257
2023-04-04 18:02:26,0,0.0104955,24.868,50.5038,1191.0,1459.0,733.0,2722.0,2195.0,343.0,31.8743
2023-04-04 18:17:27,0,0.0138048,24.868,50.5038,1191.0,1459.0,733.0,2722.0,2195.0,343.0,31.8743
2023-04-04 18:32:28,0,0.0138048,24.868,50.5038,1191.0,1459.0,733.0,2722.0,2195.0,343.0,31.8743
2023-04-04 18:47:29,0,0.0138048,24.868,50.5038,1191.0,1459.0,733.0,2722.0,2195.0,343.0,31.8743
2023-04-04 20:48:45,0,0.0191944,29.0777,57.4595,0.0,0.0,0.0,0.0,0.0,410.0,31.7886
2023-04-04 21:04:01,0,0.0191944,29.0777,57.4595,0.0,0.0,0.0,0.0,0.0,410.0,31.7886
2023-04-04 21:19:16,0,0.0191944,29.0777,57.4595,0.0,0.0,0.0,0.0,0.0,410.0,31.7886
2023-04-04 21:34:31,0,0.0140885,23.9617,45.8198,0.0,0.0,0.0,0.0,0.0,260.0,31.7829
2023-04-04 21:49:30,0,0.0140885,23.9617,45.8198,0.0,0.0,0.0,0.0,0.0,260.0,31.7829
2023-04-04 23:20:46,0,0.0153177,21.021,75.542,0.0,0.0,0.0,0.0,0.0,291.0,31.7371
2023-04-04 23:36:02,0,0.0138994,21.021,75.542,0.0,0.0,0.0,0.0,0.0,291.0,31.7371
2023-04-04 23:51:17,0,0.0138994,21.021,75.542,0.0,0.0,0.0,0.0,0.0,291.0,31.7371
2023-04-05 00:06:33,0,0.0138994,21.021,75.542,0.0,0.0,0.0,0.0,0.0,291.0,31.7371
2023-04-05 01:52:24,0,0.0148449,21.0612,78.4489,0.0,0.0,0.0,0.0,0.0,263.0,31.7086
2023-04-05 02:07:40,0,0.0148449,21.0612,78.4489,0.0,0.0,0.0,0.0,0.0,263.0,31.7086
2023-04-05 02:22:55,0,0.0148449,21.0612,78.4489,0.0,0.0,0.0,0.0,0.0,263.0,31.7086
2023-04-05 04:09:27,0,0.0143722,27.0534,72.2626,0.0,0.0,0.0,0.0,0.0,201.0,31.6628
2023-04-05 04:24:26,0,0.0143722,27.0534,72.2626,0.0,0.0,0.0,0.0,0.0,201.0,31.6628
2023-04-05 04:39:27,6,0.0143722,27.0534,72.2626,0.0,0.0,0.0,0.0,0.0,201.0,31.6628
2023-04-05 04:54:27,12,0.0170197,27.0534,72.2626,0.0,0.0,0.0,0.0,0.0,201.0,31.6628
2023-04-05 06:24:36,98,0.0190999,25.8751,65.7893,9.0,18.0,8.0,30.0,28.0,201.0,31.6228
2023-04-05 06:39:37,203,0.0190999,25.8751,65.7893,9.0,18.0,8.0,30.0,28.0,201.0,31.6228
2023-04-05 06:54:50,162,0.0190999,25.8751,65.7893,9.0,18.0,8.0,30.0,28.0,201.0,31.6228
2023-04-05 07:09:57,198,0.0173033,24.2034,71.884,42.0,46.0,36.0,119.0,114.0,259.0,31.6114
2023-04-05 07:25:00,405,0.0173033,24.2034,71.884,42.0,46.0,36.0,119.0,114.0,259.0,31.6114
2023-04-05 08:55:37,461,0.0134266,27.5469,76.6473,948.0,1315.0,748.0,2566.0,2309.0,478.0,31.5371
2023-04-05 09:10:38,613,0.0127647,27.5469,76.6473,948.0,1315.0,748.0,2566.0,2309.0,478.0,31.5371
2023-04-05 09:25:41,1088,0.0127647,27.5469,76.6473,948.0,1315.0,748.0,2566.0,2309.0,478.0,31.5371
2023-04-05 09:40:43,821,0.0127647,27.5469,76.6473,948.0,1315.0,748.0,2566.0,2309.0,478.0,31.5371
2023-04-05 11:26:09,324,0.00680786,26.278,60.3725,1095.0,1514.0,863.0,2955.0,2714.0,271.0,31.4743
2023-04-05 11:41:11,297,0.00680786,26.278,60.3725,1095.0,1514.0,863.0,2955.0,2714.0,271.0,31.4743
2023-04-05 11:56:10,324,0.00642965,28.4734,44.6168,1160.0,1598.0,911.0,3117.0,2872.0,354.0,31.4685
2023-04-05 12:11:11,355,0.00642965,28.4734,44.6168,1160.0,1598.0,911.0,3117.0,2872.0,354.0,31.4685
2023-04-05 12:26:14,537,0.00642965,28.4734,44.6168,1160.0,1598.0,911.0,3117.0,2872.0,354.0,31.4685
2023-04-05 15:11:35,18,0.00595688,19.6513,46.6198,360.0,499.0,287.0,972.0,918.0,217.0,31.5714
2023-04-05 15:26:36,14,0.00595688,19.6513,46.6198,360.0,499.0,287.0,972.0,918.0,217.0,31.5714
2023-04-05 15:41:37,18,0.0223147,24.7371,71.487,282.0,402.0,222.0,771.0,775.0,381.0,31.6114
2023-04-05 15:56:39,26,0.0223147,24.7371,71.487,282.0,402.0,222.0,771.0,775.0,381.0,31.6114
2023-04-05 16:11:40,23,0.0223147,24.7371,71.487,282.0,402.0,222.0,771.0,775.0,381.0,31.6114
2023-04-05 18:12:12,0,0.0164523,23.6797,69.3618,63.0,80.0,48.0,159.0,186.0,502.0,31.6514
2023-04-05 18:27:27,0,0.0201399,23.6797,69.3618,63.0,80.0,48.0,159.0,186.0,502.0,31.6514
2023-04-05 18:42:27,0,0.0201399,23.6797,69.3618,63.0,80.0,48.0,159.0,186.0,502.0,31.6514
2023-04-05 18:57:43,0,0.0201399,23.6797,69.3618,63.0,80.0,48.0,159.0,186.0,502.0,31.6514
2023-04-05 20:44:26,0,0.0331884,24.9184,87.9878,0.0,0.0,0.0,0.0,0.0,325.0,31.6743
2023-04-05 20:59:42,0,0.0331884,24.9184,87.9878,0.0,0.0,0.0,0.0,0.0,325.0,31.6743
2023-04-05 21:14:56,0,0.0331884,24.9184,87.9878,0.0,0.0,0.0,0.0,0.0,325.0,31.6743
2023-04-05 21:30:12,0,0.036025,10.6782,89.2336,0.0,0.0,0.0,0.0,0.0,173.0,31.6744
2023-04-05 21:45:26,0,0.036025,10.6782,89.2336,0.0,0.0,0.0,0.0,0.0,173.0,31.6744
2023-04-05 23:32:09,0,0.0372541,10.3357,94.5405,0.0,0.0,0.0,0.0,0.0,194.0,31.6571
2023-04-05 23:47:23,0,0.0372541,10.3357,94.5405,0.0,0.0,0.0,0.0,0.0,194.0,31.6571
2023-04-06 00:02:37,0,0.0372541,10.3357,94.5405,0.0,0.0,0.0,0.0,0.0,194.0,31.6571
2023-04-06 00:17:51,0,0.0372541,10.3357,94.5405,0.0,0.0,0.0,0.0,0.0,194.0,31.6571
2023-04-06 01:49:33,0,0.0398071,22.6827,90.7664,0.0,0.0,0.0,0.0,0.0,203.0,31.6057
2023-04-06 02:04:49,0,0.0398071,22.6827,90.7664,0.0,0.0,0.0,0.0,0.0,203.0,31.6057
2023-04-06 02:20:03,0,0.0398071,22.6827,90.7664,0.0,0.0,0.0,0.0,0.0,203.0,31.6057
2023-04-06 02:35:19,0,0.0398071,22.6827,90.7664,0.0,0.0,0.0,0.0,0.0,203.0,31.6057
2023-04-06 04:06:49,0,0.0400908,21.9173,75.4992,0.0,0.0,0.0,0.0,0.0,164.0,31.5715
2023-04-06 04:21:47,0,0.0400908,21.9173,75.4992,0.0,0.0,0.0,0.0,0.0,164.0,31.5715
2023-04-06 04:37:04,1,0.0400908,21.9173,75.4992,0.0,0.0,0.0,0.0,0.0,164.0,31.5715
2023-04-06 04:52:19,2,0.0424547,21.9173,75.4992,0.0,0.0,0.0,0.0,0.0,164.0,31.5715
2023-04-06 06:23:08,8,0.0390507,19.752,84.2992,7.0,15.0,12.0,31.0,17.0,177.0,31.4742
2023-04-06 06:38:23,39,0.0385779,19.752,84.2992,7.0,15.0,12.0,31.0,17.0,177.0,31.4742
2023-04-06 06:53:24,65,0.0385779,19.752,84.2992,7.0,15.0,12.0,31.0,17.0,177.0,31.4742
2023-04-06 07:08:26,183,0.0342284,17.1034,84.8366,27.0,56.0,33.0,100.0,95.0,496.0,31.4685
2023-04-06 07:23:42,177,0.0342284,17.1034,84.8366,27.0,56.0,33.0,100.0,95.0,496.0,31.4685
2023-04-06 08:54:27,433,0.027988,15.4518,82.9924,469.0,710.0,423.0,1396.0,1020.0,193.0,31.3829
2023-04-06 09:09:33,600,0.018438,15.4518,82.9924,469.0,710.0,423.0,1396.0,1020.0,193.0,31.3829
2023-04-06 09:24:36,530,0.018438,15.4518,82.9924,469.0,710.0,423.0,1396.0,1020.0,193.0,31.3829
2023-04-06 09:39:39,246,0.018438,15.4518,82.9924,469.0,710.0,423.0,1396.0,1020.0,193.0,31.3829
2023-04-06 11:24:51,216,0.00746976,21.5849,63.1573,2149.0,2785.0,1742.0,6444.0,6538.0,355.0,31.4
2023-04-06 11:39:50,333,0.00746976,21.5849,63.1573,2149.0,2785.0,1742.0,6444.0,6538.0,355.0,31.4
2023-04-06 11:54:51,95,0.00690242,21.7561,50.6198,830.0,1176.0,709.0,2347.0,2113.0,277.0,31.4286
2023-04-06 12:09:53,60,0.00690242,21.7561,50.6198,830.0,1176.0,709.0,2347.0,2113.0,277.0,31.4286
2023-04-06 12:24:54,223,0.00690242,21.7561,50.6198,830.0,1176.0,709.0,2347.0,2113.0,277.0,31.4286
2023-04-06 15:10:14,106,0.0086044,23.0654,66.8397,605.0,880.0,534.0,1749.0,1522.0,298.0,31.5772
2023-04-06 15:25:15,97,0.0086044,23.0654,66.8397,605.0,880.0,534.0,1749.0,1522.0,298.0,31.5772
2023-04-06 15:40:31,89,0.0077534,26.9628,52.6656,942.0,1321.0,750.0,2586.0,2367.0,303.0,31.5086
2023-04-06 15:55:33,43,0.0077534,26.9628,52.6656,942.0,1321.0,750.0,2586.0,2367.0,303.0,31.5086
2023-04-06 16:10:34,27,0.0077534,26.9628,52.6656,942.0,1321.0,750.0,2586.0,2367.0,303.0,31.5086
2023-04-06 18:11:07,0,0.00822618,29.0978,63.3771,1859.0,2408.0,1301.0,4786.0,3484.0,612.0,31.5315
2023-04-06 18:26:07,0,0.01059,29.0978,63.3771,1859.0,2408.0,1301.0,4786.0,3484.0,612.0,31.5315
2023-04-06 18:41:07,0,0.01059,29.0978,63.3771,1859.0,2408.0,1301.0,4786.0,3484.0,612.0,31.5315
2023-04-06 18:56:22,0,0.01059,29.0978,63.3771,1859.0,2408.0,1301.0,4786.0,3484.0,612.0,31.5315
2023-04-06 20:43:03,0,0.0124811,26.4592,76.0,0.0,0.0,0.0,0.0,0.0,268.0,31.5143
2023-04-06 20:58:17,0,0.0124811,26.4592,76.0,0.0,0.0,0.0,0.0,0.0,268.0,31.5143
2023-04-06 21:13:33,0,0.0124811,26.4592,76.0,0.0,0.0,0.0,0.0,0.0,268.0,31.5143
2023-04-06 21:28:46,0,0.0163578,24.0523,73.8809,0.0,0.0,0.0,0.0,0.0,301.0,31.5086
2023-04-06 21:44:02,0,0.0163578,24.0523,73.8809,0.0,0.0,0.0,0.0,0.0,301.0,31.5086
2023-04-06 21:59:15,0,0.0163578,24.0523,73.8809,0.0,0.0,0.0,0.0,0.0,301.0,31.5086
2023-04-06 23:30:43,0,0.0185325,23.589,67.371,0.0,0.0,0.0,0.0,0.0,216.0,31.4743
2023-04-06 23:45:59,0,0.0185325,23.589,67.371,0.0,0.0,0.0,0.0,0.0,216.0,31.4743
2023-04-07 00:01:13,0,0.0185325,23.589,67.371,0.0,0.0,0.0,0.0,0.0,216.0,31.4743
2023-04-07 00:16:28,0,0.0185325,23.589,67.371,0.0,0.0,0.0,0.0,0.0,216.0,31.4743
2023-04-07 01:48:04,0,0.0231656,21.0109,94.5771,0.0,0.0,0.0,0.0,0.0,197.0,31.44
2023-04-07 02:03:19,0,0.0231656,21.0109,94.5771,0.0,0.0,0.0,0.0,0.0,197.0,31.44
2023-04-07 02:18:32,0,0.0231656,21.0109,94.5771,0.0,0.0,0.0,0.0,0.0,197.0,31.44
2023-04-07 02:33:48,0,0.0231656,21.0109,94.5771,0.0,0.0,0.0,0.0,0.0,197.0,31.44
2023-04-07 04:05:00,0,0.0288388,13.9109,87.3344,0.0,0.0,0.0,0.0,0.0,228.0,31.4058
2023-04-07 04:20:15,0,0.0288388,13.9109,87.3344,0.0,0.0,0.0,0.0,0.0,228.0,31.4058
2023-04-07 04:35:15,0,0.0288388,13.9109,87.3344,0.0,0.0,0.0,0.0,0.0,228.0,31.4058
2023-04-07 04:50:15,0,0.0293116,13.9109,87.3344,0.0,0.0,0.0,0.0,0.0,228.0,31.4058
2023-04-07 06:21:20,15,0.0331884,17.4861,77.9969,28.0,55.0,33.0,101.0,89.0,171.0,31.3714
2023-04-07 06:36:21,88,0.0359305,17.4861,77.9969,28.0,55.0,33.0,101.0,89.0,171.0,31.3714
2023-04-07 06:51:36,221,0.0359305,17.4861,77.9969,28.0,55.0,33.0,101.0,89.0,171.0,31.3714
2023-04-07 07:06:36,479,0.0350794,16.771,85.0809,130.0,193.0,129.0,378.0,325.0,257.0,31.3486
2023-04-07 07:21:51,474,0.0350794,16.771,85.0809,130.0,193.0,129.0,378.0,325.0,257.0,31.3486
2023-04-07 08:52:24,1451,0.0299734,13.5584,74.3511,1169.0,1631.0,907.0,3118.0,2843.0,226.0,31.2629
2023-04-07 09:07:31,1590,0.0102118,13.5584,74.3511,1169.0,1631.0,907.0,3118.0,2843.0,226.0,31.2629
2023-04-07 09:22:35,1711,0.0102118,13.5584,74.3511,1169.0,1631.0,907.0,3118.0,2843.0,226.0,31.2629
2023-04-07 09:37:39,1977,0.0102118,13.5584,74.3511,1169.0,1631.0,907.0,3118.0,2843.0,226.0,31.2629
2023-04-07 11:23:03,1764,0.0140885,16.8818,83.4626,2377.0,3186.0,1774.0,6224.0,6024.0,265.0,31.0857
2023-04-07 11:38:07,2783,0.0140885,16.8818,83.4626,2377.0,3186.0,1774.0,6224.0,6024.0,265.0,31.0857
2023-04-07 11:53:11,1812,0.00236384,16.8818,83.4626,2377.0,3186.0,1774.0,6224.0,6024.0,265.0,31.0857
2023-04-07 12:08:14,1383,0.00236384,28.7554,42.913,2317.0,3137.0,1772.0,6086.0,5848.0,324.0,31.1086
2023-04-07 12:23:17,1420,0.00236384,28.7554,42.913,2317.0,3137.0,1772.0,6086.0,5848.0,324.0,31.1086
2023-04-07 15:08:40,161,0.0051059,28.2015,43.945,1631.0,2279.0,1339.0,4453.0,4201.0,385.0,31.4228
2023-04-07 15:23:42,190,0.0051059,28.2015,43.945,1631.0,2279.0,1339.0,4453.0,4201.0,385.0,31.4228
2023-04-07 15:38:44,131,0.0101172,28.2015,43.945,1631.0,2279.0,1339.0,4453.0,4201.0,385.0,31.4228
2023-04-07 15:53:46,127,0.0101172,29.1482,54.6015,2291.0,3079.0,1745.0,6096.0,5363.0,328.0,31.4857
2023-04-07 16:08:48,117,0.0101172,29.1482,54.6015,2291.0,3079.0,1745.0,6096.0,5363.0,328.0,31.4857
2023-04-07 18:08:58,0,0.00226929,28.9266,54.7298,677.0,812.0,447.0,1551.0,1692.0,409.0,31.8115
2023-04-07 18:24:00,0,0.00425491,28.9266,54.7298,677.0,812.0,447.0,1551.0,1692.0,409.0,31.8115
2023-04-07 18:39:01,0,0.00425491,28.9266,54.7298,677.0,812.0,447.0,1551.0,1692.0,409.0,31.8115
2023-04-07 18:54:01,0,0.00425491,28.9266,54.7298,677.0,812.0,447.0,1551.0,1692.0,409.0,31.8115
2023-04-07 20:54:17,0,0.0144667,16.1164,67.6947,0.0,0.0,0.0,0.0,0.0,246.0,31.7543
2023-04-07 21:09:16,0,0.0144667,16.1164,67.6947,0.0,0.0,0.0,0.0,0.0,246.0,31.7543
2023-04-07 21:39:16,0,0.0193835,25.996,82.7176,0.0,0.0,0.0,0.0,0.0,249.0,31.76
2023-04-07 21:54:17,0,0.0193835,25.996,82.7176,0.0,0.0,0.0,0.0,0.0,249.0,31.76
2023-04-07 23:25:02,0,0.0218419,26.4089,71.6397,0.0,0.0,0.0,0.0,0.0,238.0,31.6914
2023-04-07 23:40:18,0,0.0257186,26.4089,71.6397,0.0,0.0,0.0,0.0,0.0,238.0,31.6914
2023-04-07 23:55:17,0,0.0257186,26.4089,71.6397,0.0,0.0,0.0,0.0,0.0,238.0,31.6914
2023-04-08 00:10:18,0,0.0257186,26.4089,71.6397,0.0,0.0,0.0,0.0,0.0,238.0,31.6914
2023-04-08 01:40:04,0,0.026286,22.4611,73.026,0.0,0.0,0.0,0.0,0.0,317.0,31.6285
2023-04-08 01:55:03,0,0.026286,22.4611,73.026,0.0,0.0,0.0,0.0,0.0,317.0,31.6285
2023-04-08 02:10:19,0,0.026286,22.4611,73.026,0.0,0.0,0.0,0.0,0.0,317.0,31.6285
2023-04-08 02:25:18,0,0.026286,22.4611,73.026,0.0,0.0,0.0,0.0,0.0,317.0,31.6285
2023-04-08 04:10:20,0,0.0338502,17.0228,76.8611,0.0,0.0,0.0,0.0,0.0,288.0,31.5886
2023-04-08 04:25:21,0,0.0338502,17.0228,76.8611,0.0,0.0,0.0,0.0,0.0,288.0,31.5886
2023-04-08 04:40:04,6,0.0338502,17.0228,76.8611,0.0,0.0,0.0,0.0,0.0,288.0,31.5886
2023-04-08 04:55:05,0,0.0361195,17.0228,76.8611,0.0,0.0,0.0,0.0,0.0,288.0,31.5886
2023-04-08 06:25:12,38,0.0418873,12.5111,75.4443,32.0,53.0,33.0,94.0,86.0,268.0,31.5142
2023-04-08 06:40:13,108,0.0418873,12.5111,75.4443,32.0,53.0,33.0,94.0,86.0,268.0,31.5142
2023-04-08 06:55:16,457,0.0418873,12.5111,75.4443,32.0,53.0,33.0,94.0,86.0,268.0,31.5142
2023-04-08 07:10:17,650,0.0407527,14.5957,72.1832,129.0,203.0,119.0,389.0,363.0,252.0,31.52
2023-04-08 07:25:17,850,0.0407527,14.5957,72.1832,129.0,203.0,119.0,389.0,363.0,252.0,31.52
2023-04-08 08:55:55,1276,0.0382942,11.2623,63.7985,1404.0,1881.0,1036.0,3671.0,3305.0,359.0,31.3428
2023-04-08 09:10:57,1292,0.0239221,11.2623,63.7985,1404.0,1881.0,1036.0,3671.0,3305.0,359.0,31.3428
2023-04-08 09:26:01,1143,0.0239221,11.2623,63.7985,1404.0,1881.0,1036.0,3671.0,3305.0,359.0,31.3428
2023-04-08 09:41:04,808,0.0239221,11.2623,63.7985,1404.0,1881.0,1036.0,3671.0,3305.0,359.0,31.3428
2023-04-08 11:26:28,946,0.00614599,21.6151,55.6519,2491.0,3365.0,1865.0,6470.0,6285.0,303.0,31.4686
2023-04-08 11:41:32,1005,0.00614599,21.6151,55.6519,2491.0,3365.0,1865.0,6470.0,6285.0,303.0,31.4686
2023-04-08 11:56:35,1397,0.00907715,23.2869,54.742,2488.0,3366.0,1881.0,6563.0,6314.0,241.0,31.4571
2023-04-08 12:11:39,1082,0.00907715,23.2869,54.742,2488.0,3366.0,1881.0,6563.0,6314.0,241.0,31.4571
2023-04-08 12:26:38,827,0.00907715,23.2869,54.742,2488.0,3366.0,1881.0,6563.0,6314.0,241.0,31.4571
2023-04-08 15:12:09,436,0.00283661,20.5879,59.8657,1475.0,1996.0,1161.0,4047.0,3816.0,306.0,31.6971
2023-04-08 15:27:08,311,0.00283661,20.5879,59.8657,1475.0,1996.0,1161.0,4047.0,3816.0,306.0,31.6971
2023-04-08 15:42:10,156,0.00170197,26.993,0.0,1470.0,2041.0,1174.0,4073.0,3389.0,317.0,31.72
2023-04-08 15:57:12,116,0.00170197,26.993,0.0,1470.0,2041.0,1174.0,4073.0,3389.0,317.0,31.72
2023-04-08 16:12:15,114,0.00170197,26.993,0.0,1470.0,2041.0,1174.0,4073.0,3389.0,317.0,31.72
2023-04-08 18:12:40,0,0.00501135,24.9688,0.0,140.0,200.0,121.0,389.0,348.0,508.0,31.9314
2023-04-08 18:27:41,0,0.00936082,24.9688,0.0,140.0,200.0,121.0,389.0,348.0,508.0,31.9314
2023-04-08 18:42:43,0,0.00936082,24.9688,0.0,140.0,200.0,121.0,389.0,348.0,508.0,31.9314
2023-04-08 18:57:44,0,0.00936082,24.9688,0.0,140.0,200.0,121.0,389.0,348.0,508.0,31.9314
2023-04-08 20:43:18,0,0.015885,16.5596,0.0,0.0,0.0,0.0,0.0,0.0,265.0,31.9314
2023-04-08 20:58:20,0,0.015885,16.5596,0.0,0.0,0.0,0.0,0.0,0.0,265.0,31.9314
2023-04-08 21:13:19,0,0.015885,16.5596,0.0,0.0,0.0,0.0,0.0,0.0,265.0,31.9314
2023-04-08 21:28:21,0,0.02118,20.5879,0.0,0.0,0.0,0.0,0.0,0.0,182.0,31.92
2023-04-08 21:43:20,0,0.02118,20.5879,0.0,0.0,0.0,0.0,0.0,0.0,182.0,31.92
2023-04-08 21:58:20,0,0.02118,20.5879,0.0,0.0,0.0,0.0,0.0,0.0,182.0,31.92
2023-04-08 23:43:24,0,0.0257186,22.159,0.0,0.0,0.0,0.0,0.0,0.0,288.0,31.88
2023-04-08 23:58:23,0,0.0257186,22.159,0.0,0.0,0.0,0.0,0.0,0.0,288.0,31.88
2023-04-09 00:13:24,0,0.0257186,22.159,0.0,0.0,0.0,0.0,0.0,0.0,288.0,31.88
2023-04-09 01:43:34,0,0.0340393,22.0079,0.0,0.0,0.0,0.0,0.0,0.0,227.0,31.8114
2023-04-09 01:58:33,0,0.0340393,22.0079,0.0,0.0,0.0,0.0,0.0,0.0,227.0,31.8114
2023-04-09 02:13:35,0,0.0340393,22.0079,0.0,0.0,0.0,0.0,0.0,0.0,227.0,31.8114
